uid,grid_id,year,month,date,ws_mps
"[8.0, 2007, 06]",8.0,2007,6.0,2007-06,250.75690296404824
"[8.0, 2007, 07]",8.0,2007,7.0,2007-07,336.76129832074844
"[8.0, 2007, 08]",8.0,2007,8.0,2007-08,279.00507156542324
"[8.0, 2007, 09]",8.0,2007,9.0,2007-09,263.82384762763445
"[8.0, 2007, 10]",8.0,2007,10.0,2007-10,236.00090161163084
"[8.0, 2007, 11]",8.0,2007,11.0,2007-11,216.74574552011725
"[8.0, 2007, 12]",8.0,2007,12.0,2007-12,214.4155302603404
"[9.0, 2007, 01]",9.0,2007,1.0,2007-01,278.2679763135633
"[9.0, 2007, 02]",9.0,2007,2.0,2007-02,308.6036281605414
"[9.0, 2007, 03]",9.0,2007,3.0,2007-03,206.8775260832785
"[9.0, 2007, 04]",9.0,2007,4.0,2007-04,303.67741329072277
"[9.0, 2007, 05]",9.0,2007,5.0,2007-05,264.66284425227934
"[9.0, 2007, 06]",9.0,2007,6.0,2007-06,275.4793683616881
"[9.0, 2007, 07]",9.0,2007,7.0,2007-07,363.46423536046615
"[9.0, 2007, 08]",9.0,2007,8.0,2007-08,304.0312999342043
"[9.0, 2007, 09]",9.0,2007,9.0,2007-09,288.6924522981483
"[9.0, 2007, 10]",9.0,2007,10.0,2007-10,276.6917943415734
"[9.0, 2007, 11]",9.0,2007,11.0,2007-11,236.3846226149074
"[9.0, 2007, 12]",9.0,2007,12.0,2007-12,251.2863051038631
"[10.0, 2007, 01]",10.0,2007,1.0,2007-01,252.93700185609777
"[10.0, 2007, 02]",10.0,2007,2.0,2007-02,283.0056774757069
"[10.0, 2007, 03]",10.0,2007,3.0,2007-03,184.05295337918983
"[10.0, 2007, 04]",10.0,2007,4.0,2007-04,291.9288131892127
"[10.0, 2007, 05]",10.0,2007,5.0,2007-05,253.2339775084615
"[10.0, 2007, 06]",10.0,2007,6.0,2007-06,259.6181897587073
"[10.0, 2007, 07]",10.0,2007,7.0,2007-07,355.03428321869194
"[10.0, 2007, 08]",10.0,2007,8.0,2007-08,285.1464133639043
"[10.0, 2007, 09]",10.0,2007,9.0,2007-09,268.8314226443934
"[10.0, 2007, 10]",10.0,2007,10.0,2007-10,218.99585107544488
"[10.0, 2007, 11]",10.0,2007,11.0,2007-11,218.68817556501796
"[10.0, 2007, 12]",10.0,2007,12.0,2007-12,215.198384103068
"[11.0, 2007, 01]",11.0,2007,1.0,2007-01,279.06746698679484
"[11.0, 2007, 02]",11.0,2007,2.0,2007-02,315.5799519807925
"[11.0, 2007, 03]",11.0,2007,3.0,2007-03,252.8321728691477
"[11.0, 2007, 04]",11.0,2007,4.0,2007-04,235.63781512605044
"[11.0, 2007, 05]",11.0,2007,5.0,2007-05,338.56890756302533
"[11.0, 2007, 06]",11.0,2007,6.0,2007-06,274.82460984393765
"[11.0, 2007, 07]",11.0,2007,7.0,2007-07,378.90048019207694
"[11.0, 2007, 08]",11.0,2007,8.0,2007-08,363.52028811524616
"[11.0, 2007, 09]",11.0,2007,9.0,2007-09,352.95594237695093
"[11.0, 2007, 10]",11.0,2007,10.0,2007-10,240.48487394957988
"[11.0, 2007, 11]",11.0,2007,11.0,2007-11,224.667587034814
"[11.0, 2007, 12]",11.0,2007,12.0,2007-12,218.6235294117648
"[12.0, 2007, 01]",12.0,2007,1.0,2007-01,270.73925005094765
"[12.0, 2007, 02]",12.0,2007,2.0,2007-02,313.8425718361524
"[12.0, 2007, 03]",12.0,2007,3.0,2007-03,260.61534542490324
"[12.0, 2007, 04]",12.0,2007,4.0,2007-04,243.14255145710214
"[12.0, 2007, 05]",12.0,2007,5.0,2007-05,319.269512940697
"[12.0, 2007, 06]",12.0,2007,6.0,2007-06,285.562665579784
"[12.0, 2007, 07]",12.0,2007,7.0,2007-07,386.4710617485226
"[12.0, 2007, 08]",12.0,2007,8.0,2007-08,372.1169757489302
"[12.0, 2007, 09]",12.0,2007,9.0,2007-09,342.5331159567964
"[12.0, 2007, 10]",12.0,2007,10.0,2007-10,233.9782963113919
"[12.0, 2007, 11]",12.0,2007,11.0,2007-11,227.51345017322197
"[12.0, 2007, 12]",12.0,2007,12.0,2007-12,234.33350315875282
"[13.0, 2007, 01]",13.0,2007,1.0,2007-01,261.68891340319914
"[13.0, 2007, 02]",13.0,2007,2.0,2007-02,246.23800330943186
"[13.0, 2007, 03]",13.0,2007,3.0,2007-03,195.40733590733592
"[13.0, 2007, 04]",13.0,2007,4.0,2007-04,244.22393822393826
"[13.0, 2007, 05]",13.0,2007,5.0,2007-05,216.1991174848318
"[13.0, 2007, 06]",13.0,2007,6.0,2007-06,221.54081632653063
"[13.0, 2007, 07]",13.0,2007,7.0,2007-07,395.10176503033654
"[13.0, 2007, 08]",13.0,2007,8.0,2007-08,332.89961389961394
"[13.0, 2007, 09]",13.0,2007,9.0,2007-09,309.67760617760615
"[13.0, 2007, 10]",13.0,2007,10.0,2007-10,266.7289023717595
"[13.0, 2007, 11]",13.0,2007,11.0,2007-11,190.59652509652508
"[13.0, 2007, 12]",13.0,2007,12.0,2007-12,181.45173745173744
"[14.0, 2007, 01]",14.0,2007,1.0,2007-01,253.2607566163338
"[14.0, 2007, 02]",14.0,2007,2.0,2007-02,243.23559019321317
"[14.0, 2007, 03]",14.0,2007,3.0,2007-03,195.41224224711803
"[14.0, 2007, 04]",14.0,2007,4.0,2007-04,235.0496833901607
"[14.0, 2007, 05]",14.0,2007,5.0,2007-05,212.18769280727392
"[14.0, 2007, 06]",14.0,2007,6.0,2007-06,207.7541808735184
"[14.0, 2007, 07]",14.0,2007,7.0,2007-07,392.3635330410781
"[14.0, 2007, 08]",14.0,2007,8.0,2007-08,328.17372950154237
"[14.0, 2007, 09]",14.0,2007,9.0,2007-09,303.71618769280724
"[14.0, 2007, 10]",14.0,2007,10.0,2007-10,269.851274557558
"[14.0, 2007, 11]",14.0,2007,11.0,2007-11,192.23623964929368
"[14.0, 2007, 12]",14.0,2007,12.0,2007-12,174.99967527195972
"[15.0, 2007, 01]",15.0,2007,1.0,2007-01,267.64
"[15.0, 2007, 02]",15.0,2007,2.0,2007-02,235.64
"[15.0, 2007, 03]",15.0,2007,3.0,2007-03,174.6
"[15.0, 2007, 04]",15.0,2007,4.0,2007-04,227.48
"[15.0, 2007, 05]",15.0,2007,5.0,2007-05,204.4
"[15.0, 2007, 06]",15.0,2007,6.0,2007-06,179.04
"[15.0, 2007, 07]",15.0,2007,7.0,2007-07,377.32
"[15.0, 2007, 08]",15.0,2007,8.0,2007-08,313.72
"[15.0, 2007, 09]",15.0,2007,9.0,2007-09,304.0
"[15.0, 2007, 10]",15.0,2007,10.0,2007-10,276.08
"[15.0, 2007, 11]",15.0,2007,11.0,2007-11,191.56
"[15.0, 2007, 12]",15.0,2007,12.0,2007-12,150.24
"[16.0, 2007, 01]",16.0,2007,1.0,2007-01,230.50336974204043
"[16.0, 2007, 02]",16.0,2007,2.0,2007-02,272.0295142923541
"[16.0, 2007, 03]",16.0,2007,3.0,2007-03,203.81478038577737
"[16.0, 2007, 04]",16.0,2007,4.0,2007-04,222.40018591680223
"[16.0, 2007, 05]",16.0,2007,5.0,2007-05,225.13339530560074
"[16.0, 2007, 06]",16.0,2007,6.0,2007-06,224.5184754822217
"[16.0, 2007, 07]",16.0,2007,7.0,2007-07,317.12642342551703
"[16.0, 2007, 08]",16.0,2007,8.0,2007-08,303.9855914478271
"[16.0, 2007, 09]",16.0,2007,9.0,2007-09,270.71113176853356
"[16.0, 2007, 10]",16.0,2007,10.0,2007-10,253.0518243086219
"[16.0, 2007, 11]",16.0,2007,11.0,2007-11,229.49616546595396
"[16.0, 2007, 12]",16.0,2007,12.0,2007-12,188.2665582151987
"[17.0, 2007, 01]",17.0,2007,1.0,2007-01,233.73797159813472
"[17.0, 2007, 02]",17.0,2007,2.0,2007-02,255.38830012717244
"[17.0, 2007, 03]",17.0,2007,3.0,2007-03,201.60295676133947
"[17.0, 2007, 04]",17.0,2007,4.0,2007-04,214.4968206867316
"[17.0, 2007, 05]",17.0,2007,5.0,2007-05,214.73966723187783
"[17.0, 2007, 06]",17.0,2007,6.0,2007-06,210.6813798219584
"[17.0, 2007, 07]",17.0,2007,7.0,2007-07,293.8478168715556
"[17.0, 2007, 08]",17.0,2007,8.0,2007-08,269.01504874947005
"[17.0, 2007, 09]",17.0,2007,9.0,2007-09,265.388353115727
"[17.0, 2007, 10]",17.0,2007,10.0,2007-10,259.836742263671
"[17.0, 2007, 11]",17.0,2007,11.0,2007-11,236.31946799491305
"[17.0, 2007, 12]",17.0,2007,12.0,2007-12,198.54138406104278
"[18.0, 2007, 01]",18.0,2007,1.0,2007-01,232.44930010242405
"[18.0, 2007, 02]",18.0,2007,2.0,2007-02,257.14953909184027
"[18.0, 2007, 03]",18.0,2007,3.0,2007-03,204.6561966541482
"[18.0, 2007, 04]",18.0,2007,4.0,2007-04,214.61812905428474
"[18.0, 2007, 05]",18.0,2007,5.0,2007-05,224.19375213383407
"[18.0, 2007, 06]",18.0,2007,6.0,2007-06,213.82946398088083
"[18.0, 2007, 07]",18.0,2007,7.0,2007-07,289.7188460225333
"[18.0, 2007, 08]",18.0,2007,8.0,2007-08,272.863434619324
"[18.0, 2007, 09]",18.0,2007,9.0,2007-09,264.93803345851825
"[18.0, 2007, 10]",18.0,2007,10.0,2007-10,254.86172755206556
"[18.0, 2007, 11]",18.0,2007,11.0,2007-11,230.46449300102424
"[18.0, 2007, 12]",18.0,2007,12.0,2007-12,198.2188460225333
"[19.0, 2007, 01]",19.0,2007,1.0,2007-01,228.93134740579995
"[19.0, 2007, 02]",19.0,2007,2.0,2007-02,269.85776287236143
"[19.0, 2007, 03]",19.0,2007,3.0,2007-03,208.7362398895246
"[19.0, 2007, 04]",19.0,2007,4.0,2007-04,204.6263562832906
"[19.0, 2007, 05]",19.0,2007,5.0,2007-05,197.34602485697377
"[19.0, 2007, 06]",19.0,2007,6.0,2007-06,197.7873347800355
"[19.0, 2007, 07]",19.0,2007,7.0,2007-07,325.9903333990925
"[19.0, 2007, 08]",19.0,2007,8.0,2007-08,252.25034523574666
"[19.0, 2007, 09]",19.0,2007,9.0,2007-09,261.892286447031
"[19.0, 2007, 10]",19.0,2007,10.0,2007-10,267.1582166107714
"[19.0, 2007, 11]",19.0,2007,11.0,2007-11,216.4991122509371
"[19.0, 2007, 12]",19.0,2007,12.0,2007-12,192.44920102584337
"[20.0, 2007, 01]",20.0,2007,1.0,2007-01,225.1113333333333
"[20.0, 2007, 02]",20.0,2007,2.0,2007-02,261.2124444444444
"[20.0, 2007, 03]",20.0,2007,3.0,2007-03,196.46211111111108
"[20.0, 2007, 04]",20.0,2007,4.0,2007-04,207.48766666666666
"[20.0, 2007, 05]",20.0,2007,5.0,2007-05,198.3467777777778
"[20.0, 2007, 06]",20.0,2007,6.0,2007-06,192.81511111111112
"[20.0, 2007, 07]",20.0,2007,7.0,2007-07,310.71222222222224
"[20.0, 2007, 08]",20.0,2007,8.0,2007-08,250.44733333333335
"[20.0, 2007, 09]",20.0,2007,9.0,2007-09,261.88455555555555
"[20.0, 2007, 10]",20.0,2007,10.0,2007-10,267.19822222222217
"[20.0, 2007, 11]",20.0,2007,11.0,2007-11,228.20399999999998
"[20.0, 2007, 12]",20.0,2007,12.0,2007-12,191.60188888888888
"[21.0, 2007, 01]",21.0,2007,1.0,2007-01,225.14945935122145
"[21.0, 2007, 02]",21.0,2007,2.0,2007-02,250.93728474169004
"[21.0, 2007, 03]",21.0,2007,3.0,2007-03,201.28434120945133
"[21.0, 2007, 04]",21.0,2007,4.0,2007-04,208.20905086103323
"[21.0, 2007, 05]",21.0,2007,5.0,2007-05,202.90076091309572
"[21.0, 2007, 06]",21.0,2007,6.0,2007-06,203.59014817781335
"[21.0, 2007, 07]",21.0,2007,7.0,2007-07,299.20008009611536
"[21.0, 2007, 08]",21.0,2007,8.0,2007-08,250.25983179815782
"[21.0, 2007, 09]",21.0,2007,9.0,2007-09,261.4008009611534
"[21.0, 2007, 10]",21.0,2007,10.0,2007-10,264.5912695234281
"[21.0, 2007, 11]",21.0,2007,11.0,2007-11,235.05054064877854
"[21.0, 2007, 12]",21.0,2007,12.0,2007-12,196.74769723668402
"[22.0, 2007, 01]",22.0,2007,1.0,2007-01,206.82752038868642
"[22.0, 2007, 02]",22.0,2007,2.0,2007-02,152.95141419399616
"[22.0, 2007, 03]",22.0,2007,3.0,2007-03,160.14766614610443
"[22.0, 2007, 04]",22.0,2007,4.0,2007-04,112.83758459135868
"[22.0, 2007, 05]",22.0,2007,5.0,2007-05,160.6784660766961
"[22.0, 2007, 06]",22.0,2007,6.0,2007-06,152.52507374631264
"[22.0, 2007, 07]",22.0,2007,7.0,2007-07,206.04372722540347
"[22.0, 2007, 08]",22.0,2007,8.0,2007-08,221.43918098212737
"[22.0, 2007, 09]",22.0,2007,9.0,2007-09,243.32083984036092
"[22.0, 2007, 10]",22.0,2007,10.0,2007-10,188.38573659552318
"[22.0, 2007, 11]",22.0,2007,11.0,2007-11,182.18150268957137
"[22.0, 2007, 12]",22.0,2007,12.0,2007-12,183.1544334547978
"[23.0, 2007, 01]",23.0,2007,1.0,2007-01,188.45564149226576
"[23.0, 2007, 02]",23.0,2007,2.0,2007-02,146.56687898089174
"[23.0, 2007, 03]",23.0,2007,3.0,2007-03,156.26683348498636
"[23.0, 2007, 04]",23.0,2007,4.0,2007-04,112.86123748862605
"[23.0, 2007, 05]",23.0,2007,5.0,2007-05,164.16037306642406
"[23.0, 2007, 06]",23.0,2007,6.0,2007-06,155.95791628753415
"[23.0, 2007, 07]",23.0,2007,7.0,2007-07,206.94699727024573
"[23.0, 2007, 08]",23.0,2007,8.0,2007-08,229.21906278434946
"[23.0, 2007, 09]",23.0,2007,9.0,2007-09,250.55482256596912
"[23.0, 2007, 10]",23.0,2007,10.0,2007-10,173.8000454959054
"[23.0, 2007, 11]",23.0,2007,11.0,2007-11,186.66469517743408
"[23.0, 2007, 12]",23.0,2007,12.0,2007-12,169.8737488626024
"[24.0, 2007, 01]",24.0,2007,1.0,2007-01,246.28234205045132
"[24.0, 2007, 02]",24.0,2007,2.0,2007-02,250.77296922008796
"[24.0, 2007, 03]",24.0,2007,3.0,2007-03,216.29345059014122
"[24.0, 2007, 04]",24.0,2007,4.0,2007-04,194.0770654940986
"[24.0, 2007, 05]",24.0,2007,5.0,2007-05,195.43531589909747
"[24.0, 2007, 06]",24.0,2007,6.0,2007-06,203.04397130293916
"[24.0, 2007, 07]",24.0,2007,7.0,2007-07,334.89053459847264
"[24.0, 2007, 08]",24.0,2007,8.0,2007-08,291.72251793566306
"[24.0, 2007, 09]",24.0,2007,9.0,2007-09,243.26776209210834
"[24.0, 2007, 10]",24.0,2007,10.0,2007-10,218.24114788243466
"[24.0, 2007, 11]",24.0,2007,11.0,2007-11,189.88058319833377
"[24.0, 2007, 12]",24.0,2007,12.0,2007-12,166.9717657949549
"[25.0, 2007, 01]",25.0,2007,1.0,2007-01,209.73744337207017
"[25.0, 2007, 02]",25.0,2007,2.0,2007-02,100.54737049438646
"[25.0, 2007, 03]",25.0,2007,3.0,2007-03,130.5446129604097
"[25.0, 2007, 04]",25.0,2007,4.0,2007-04,130.92791018317908
"[25.0, 2007, 05]",25.0,2007,5.0,2007-05,129.58164270238333
"[25.0, 2007, 06]",25.0,2007,6.0,2007-06,133.34587354737053
"[25.0, 2007, 07]",25.0,2007,7.0,2007-07,117.66200512113454
"[25.0, 2007, 08]",25.0,2007,8.0,2007-08,139.85385069923186
"[25.0, 2007, 09]",25.0,2007,9.0,2007-09,133.0852865865669
"[25.0, 2007, 10]",25.0,2007,10.0,2007-10,195.3269647429585
"[25.0, 2007, 11]",25.0,2007,11.0,2007-11,189.25526885956276
"[25.0, 2007, 12]",25.0,2007,12.0,2007-12,124.66732322237543
"[26.0, 2007, 01]",26.0,2007,1.0,2007-01,252.07655578545283
"[26.0, 2007, 02]",26.0,2007,2.0,2007-02,226.6944134967373
"[26.0, 2007, 03]",26.0,2007,3.0,2007-03,235.44596530319916
"[26.0, 2007, 04]",26.0,2007,4.0,2007-04,239.9535253859622
"[26.0, 2007, 05]",26.0,2007,5.0,2007-05,248.8556422091358
"[26.0, 2007, 06]",26.0,2007,6.0,2007-06,265.60273754575843
"[26.0, 2007, 07]",26.0,2007,7.0,2007-07,244.46538277892734
"[26.0, 2007, 08]",26.0,2007,8.0,2007-08,263.4400763966259
"[26.0, 2007, 09]",26.0,2007,9.0,2007-09,281.45790227598286
"[26.0, 2007, 10]",26.0,2007,10.0,2007-10,261.8296991882859
"[26.0, 2007, 11]",26.0,2007,11.0,2007-11,287.4405538755372
"[26.0, 2007, 12]",26.0,2007,12.0,2007-12,281.1222346013052
"[27.0, 2007, 01]",27.0,2007,1.0,2007-01,244.29865236922188
"[27.0, 2007, 02]",27.0,2007,2.0,2007-02,125.51702651789596
"[27.0, 2007, 03]",27.0,2007,3.0,2007-03,159.63976235328215
"[27.0, 2007, 04]",27.0,2007,4.0,2007-04,160.24431241849007
"[27.0, 2007, 05]",27.0,2007,5.0,2007-05,163.13664686277355
"[27.0, 2007, 06]",27.0,2007,6.0,2007-06,172.53977684393567
"[27.0, 2007, 07]",27.0,2007,7.0,2007-07,153.53658890015942
"[27.0, 2007, 08]",27.0,2007,8.0,2007-08,177.40675264454433
"[27.0, 2007, 09]",27.0,2007,9.0,2007-09,164.93638603101004
"[27.0, 2007, 10]",27.0,2007,10.0,2007-10,230.46949717432258
"[27.0, 2007, 11]",27.0,2007,11.0,2007-11,222.32357629329087
"[27.0, 2007, 12]",27.0,2007,12.0,2007-12,158.90450659324736
"[28.0, 2007, 01]",28.0,2007,1.0,2007-01,237.45185017539882
"[28.0, 2007, 02]",28.0,2007,2.0,2007-02,242.33902908226767
"[28.0, 2007, 03]",28.0,2007,3.0,2007-03,219.99128663573603
"[28.0, 2007, 04]",28.0,2007,4.0,2007-04,191.17845422654742
"[28.0, 2007, 05]",28.0,2007,5.0,2007-05,195.86024669005312
"[28.0, 2007, 06]",28.0,2007,6.0,2007-06,209.0127871449586
"[28.0, 2007, 07]",28.0,2007,7.0,2007-07,325.1436007694918
"[28.0, 2007, 08]",28.0,2007,8.0,2007-08,295.20606540681206
"[28.0, 2007, 09]",28.0,2007,9.0,2007-09,245.14597714156375
"[28.0, 2007, 10]",28.0,2007,10.0,2007-10,216.8428199615253
"[28.0, 2007, 11]",28.0,2007,11.0,2007-11,196.93878012900294
"[28.0, 2007, 12]",28.0,2007,12.0,2007-12,177.50650673305412
"[29.0, 2007, 01]",29.0,2007,1.0,2007-01,230.88309014954285
"[29.0, 2007, 02]",29.0,2007,2.0,2007-02,252.18605073560568
"[29.0, 2007, 03]",29.0,2007,3.0,2007-03,224.8466428528183
"[29.0, 2007, 04]",29.0,2007,4.0,2007-04,183.14136949809284
"[29.0, 2007, 05]",29.0,2007,5.0,2007-05,200.61930132590663
"[29.0, 2007, 06]",29.0,2007,6.0,2007-06,216.40564267118725
"[29.0, 2007, 07]",29.0,2007,7.0,2007-07,293.2819519283163
"[29.0, 2007, 08]",29.0,2007,8.0,2007-08,283.9524732094206
"[29.0, 2007, 09]",29.0,2007,9.0,2007-09,242.22661500272446
"[29.0, 2007, 10]",29.0,2007,10.0,2007-10,209.47738693467335
"[29.0, 2007, 11]",29.0,2007,11.0,2007-11,197.65375068111638
"[29.0, 2007, 12]",29.0,2007,12.0,2007-12,179.9633710722286
"[30.0, 2007, 01]",30.0,2007,1.0,2007-01,215.16823899371067
"[30.0, 2007, 02]",30.0,2007,2.0,2007-02,204.48480083857442
"[30.0, 2007, 03]",30.0,2007,3.0,2007-03,173.59329140461216
"[30.0, 2007, 04]",30.0,2007,4.0,2007-04,146.70073375262055
"[30.0, 2007, 05]",30.0,2007,5.0,2007-05,163.7856394129979
"[30.0, 2007, 06]",30.0,2007,6.0,2007-06,135.5188679245283
"[30.0, 2007, 07]",30.0,2007,7.0,2007-07,181.9080188679245
"[30.0, 2007, 08]",30.0,2007,8.0,2007-08,215.39570230607964
"[30.0, 2007, 09]",30.0,2007,9.0,2007-09,236.5738993710692
"[30.0, 2007, 10]",30.0,2007,10.0,2007-10,189.21671907756811
"[30.0, 2007, 11]",30.0,2007,11.0,2007-11,143.5662997903564
"[30.0, 2007, 12]",30.0,2007,12.0,2007-12,200.07154088050314
"[31.0, 2007, 01]",31.0,2007,1.0,2007-01,280.81397114654516
"[31.0, 2007, 02]",31.0,2007,2.0,2007-02,134.44343204252087
"[31.0, 2007, 03]",31.0,2007,3.0,2007-03,183.79043280182233
"[31.0, 2007, 04]",31.0,2007,4.0,2007-04,180.20121488230828
"[31.0, 2007, 05]",31.0,2007,5.0,2007-05,190.7182991647684
"[31.0, 2007, 06]",31.0,2007,6.0,2007-06,206.50873196659074
"[31.0, 2007, 07]",31.0,2007,7.0,2007-07,192.59681093394076
"[31.0, 2007, 08]",31.0,2007,8.0,2007-08,206.56492027334852
