uid,grid_id,year,month,tavg_celsius,tmmx_celsius,tmmn_celsius
"[11.0, 2018, 03]",11.0,2018,3.0,26.749201680672275,31.412737094837933,22.085666266506614
"[11.0, 2018, 04]",11.0,2018,4.0,26.429825930372154,30.547178871548635,22.31247298919569
"[11.0, 2018, 05]",11.0,2018,5.0,25.95022208883554,29.682112845138064,22.21833133253303
"[11.0, 2018, 06]",11.0,2018,6.0,25.378037214885968,28.84743097238895,21.90864345738295
"[11.0, 2018, 07]",11.0,2018,7.0,24.59308523409364,27.540792316926776,21.64537815126051
"[11.0, 2018, 08]",11.0,2018,8.0,25.005210084033614,28.28697478991597,21.72344537815127
"[11.0, 2018, 09]",11.0,2018,9.0,24.799957983193295,28.273433373349356,21.326482593037227
"[11.0, 2018, 10]",11.0,2018,10.0,25.52981392557023,29.814777911164473,21.244849939976003
"[11.0, 2018, 11]",11.0,2018,11.0,27.346548619447795,32.223985594237696,22.469111644657865
"[11.0, 2018, 12]",11.0,2018,12.0,28.345402160864356,33.25893157262903,23.43187274909964
"[12.0, 2018, 01]",12.0,2018,1.0,27.555186468310566,32.57251885062156,22.5378540859996
"[12.0, 2018, 02]",12.0,2018,2.0,27.052720603219893,31.72968208681477,22.37575911962502
"[12.0, 2018, 03]",12.0,2018,3.0,27.150000000000002,31.709323415528853,22.59067658447117
"[12.0, 2018, 04]",12.0,2018,4.0,26.787589158345224,30.948532708375783,22.626645608314657
"[12.0, 2018, 05]",12.0,2018,5.0,26.369930711228864,30.124271448950477,22.615589973507245
"[12.0, 2018, 06]",12.0,2018,6.0,25.719054412064395,29.255879356022007,22.182229468106794
"[12.0, 2018, 07]",12.0,2018,7.0,25.174378438964748,28.14073772162218,22.20801915630731
"[12.0, 2018, 08]",12.0,2018,8.0,25.403708987161203,28.66910535969025,22.13831261463216
"[12.0, 2018, 09]",12.0,2018,9.0,25.239163439983695,28.651946199307133,21.82638068066027
"[12.0, 2018, 10]",12.0,2018,10.0,25.85895659262278,29.951294069696342,21.766619115549226
"[12.0, 2018, 11]",12.0,2018,11.0,27.527842877521923,32.22363969839007,22.832046056653752
"[12.0, 2018, 12]",12.0,2018,12.0,28.578495007132684,33.355879356022015,23.80111065824332
"[13.0, 2018, 01]",13.0,2018,1.0,27.781177606177614,31.180557087699956,24.381798124655273
"[13.0, 2018, 02]",13.0,2018,2.0,27.82892995035853,31.151654715940438,24.50620518477661
"[13.0, 2018, 03]",13.0,2018,3.0,27.91545780474352,31.449999999999992,24.380915609487044
"[13.0, 2018, 04]",13.0,2018,4.0,27.80930777716493,31.178075013789304,24.44054054054054
"[13.0, 2018, 05]",13.0,2018,5.0,27.36241036955323,30.793849972421405,23.930970766685054
"[13.0, 2018, 06]",13.0,2018,6.0,26.633921676778822,29.620215113072266,23.647628240485385
"[13.0, 2018, 07]",13.0,2018,7.0,26.47342801985659,29.534335355763925,23.412520683949253
"[13.0, 2018, 08]",13.0,2018,8.0,26.173814120242696,29.421097628240485,22.9265306122449
"[13.0, 2018, 09]",13.0,2018,9.0,26.670835631549924,30.22300055157198,23.11867071152786
"[13.0, 2018, 10]",13.0,2018,10.0,27.561114175399897,31.218505239933815,23.90372311086597
"[13.0, 2018, 11]",13.0,2018,11.0,28.065871483728635,31.812300055157202,24.31944291230006
"[13.0, 2018, 12]",13.0,2018,12.0,28.277220077220086,31.943794815223374,24.610645339216774
"[14.0, 2018, 01]",14.0,2018,1.0,27.788569572982617,31.329956161714552,24.247182984250692
"[14.0, 2018, 02]",14.0,2018,2.0,27.838082480922225,31.257444390323094,24.41872057152134
"[14.0, 2018, 03]",14.0,2018,3.0,27.845356389024186,31.500974184120796,24.189738593927594
"[14.0, 2018, 04]",14.0,2018,4.0,27.78287871407696,31.258451047247927,24.307306380905985
"[14.0, 2018, 05]",14.0,2018,5.0,27.28136872868972,30.811901282675752,23.750836174703686
"[14.0, 2018, 06]",14.0,2018,6.0,26.5093927585647,29.579298587433023,23.439486929696372
"[14.0, 2018, 07]",14.0,2018,7.0,26.342027926611454,29.443562266601713,23.240493586621202
"[14.0, 2018, 08]",14.0,2018,8.0,26.063792823510315,29.347215457054705,22.7803701899659
"[14.0, 2018, 09]",14.0,2018,9.0,26.49102126968663,30.05862964767008,22.923412891703194
"[14.0, 2018, 10]",14.0,2018,10.0,27.37371326514044,31.06489689884722,23.68252963143368
"[14.0, 2018, 11]",14.0,2018,11.0,27.989162201656107,31.78343886994642,24.194885533365802
"[14.0, 2018, 12]",14.0,2018,12.0,28.278478649131348,32.03774963468096,24.519207663581746
"[15.0, 2018, 01]",15.0,2018,1.0,27.779166666666665,31.42916666666666,24.129166666666674
"[15.0, 2018, 02]",15.0,2018,2.0,27.831250000000008,31.354166666666657,24.308333333333337
"[15.0, 2018, 03]",15.0,2018,3.0,27.80416666666667,31.4875,24.120833333333337
"[15.0, 2018, 04]",15.0,2018,4.0,28.04791666666667,31.666666666666657,24.42916666666666
"[15.0, 2018, 05]",15.0,2018,5.0,27.254166666666663,30.74166666666666,23.76666666666667
"[15.0, 2018, 06]",15.0,2018,6.0,26.47708333333333,29.52083333333334,23.433333333333326
"[15.0, 2018, 07]",15.0,2018,7.0,26.28333333333333,29.275000000000006,23.291666666666668
"[15.0, 2018, 08]",15.0,2018,8.0,26.102083333333336,29.270833333333332,22.933333333333337
"[15.0, 2018, 09]",15.0,2018,9.0,26.466666666666658,29.94166666666666,22.991666666666664
"[15.0, 2018, 10]",15.0,2018,10.0,27.306250000000006,30.92083333333333,23.691666666666666
"[15.0, 2018, 11]",15.0,2018,11.0,27.90625000000001,31.645833333333343,24.166666666666668
"[15.0, 2018, 12]",15.0,2018,12.0,28.49166666666667,32.29999999999999,24.683333333333334
"[16.0, 2018, 01]",16.0,2018,1.0,27.63555658842668,32.00592609807111,23.265187078782247
"[16.0, 2018, 02]",16.0,2018,2.0,27.70296304903555,31.994073901928886,23.41185219614222
"[16.0, 2018, 03]",16.0,2018,3.0,27.532965372995584,31.865187078782238,23.200743667208922
"[16.0, 2018, 04]",16.0,2018,4.0,27.9085173135022,32.029630490355565,23.78740413664885
"[16.0, 2018, 05]",16.0,2018,5.0,27.434441087613287,31.45184754822217,23.417034627004416
"[16.0, 2018, 06]",16.0,2018,6.0,26.082593539391127,29.81777829421334,22.34740878456891
"[16.0, 2018, 07]",16.0,2018,7.0,25.77036950964444,29.317778294213333,22.22296072507553
"[16.0, 2018, 08]",16.0,2018,8.0,25.72888682314664,29.464443411573324,21.993330234719966
"[16.0, 2018, 09]",16.0,2018,9.0,26.05296304903556,30.182965372995586,21.922960725075523
"[16.0, 2018, 10]",16.0,2018,10.0,26.682593539391117,31.018521961422266,22.34666511735998
"[16.0, 2018, 11]",16.0,2018,11.0,27.288147803857782,31.805926098071108,22.77036950964444
"[16.0, 2018, 12]",16.0,2018,12.0,28.88777597025331,33.24073901928887,24.534812921217757
"[17.0, 2018, 01]",17.0,2018,1.0,27.59879081659828,32.021392425291644,23.17618920790496
"[17.0, 2018, 02]",17.0,2018,2.0,27.66588717839453,31.945176583391085,23.38659777339798
"[17.0, 2018, 03]",17.0,2018,3.0,27.409505673041092,31.82077984339211,22.99823150269003
"[17.0, 2018, 04]",17.0,2018,4.0,27.95924465988387,32.10416023011773,23.814329089650027
"[17.0, 2018, 05]",17.0,2018,5.0,27.536698982581363,31.637383476269086,23.436014488893637
"[17.0, 2018, 06]",17.0,2018,6.0,25.92619719810366,29.60957225803015,22.242822138177175
"[17.0, 2018, 07]",17.0,2018,7.0,25.65713258403027,29.1446225962819,22.169642571778617
"[17.0, 2018, 08]",17.0,2018,8.0,25.684144782400264,29.254876684600227,22.113412880200276
"[17.0, 2018, 09]",17.0,2018,9.0,25.878458424332795,29.838134554945928,21.918782293719723
"[17.0, 2018, 10]",17.0,2018,10.0,26.517301443562566,30.658440313215774,22.37616257390935
"[17.0, 2018, 11]",17.0,2018,11.0,27.197376551430267,31.584227347786697,22.810525755073755
"[17.0, 2018, 12]",17.0,2018,12.0,28.94826879028392,33.31375379534437,24.582783785223448
"[18.0, 2018, 01]",18.0,2018,1.0,27.590372140662343,32.02611812905428,23.154626152270396
"[18.0, 2018, 02]",18.0,2018,2.0,27.70332024581769,32.006640491635366,23.39999999999999
"[18.0, 2018, 03]",18.0,2018,3.0,27.463170023898947,31.832536701946047,23.093803345851835
"[18.0, 2018, 04]",18.0,2018,4.0,28.11017412086036,32.17072379651758,24.049624445203143
"[18.0, 2018, 05]",18.0,2018,5.0,27.661480027313072,31.708159781495382,23.61480027313076
"[18.0, 2018, 06]",18.0,2018,6.0,26.06877773984295,29.800665756230792,22.336889723455098
"[18.0, 2018, 07]",18.0,2018,7.0,25.746952884943667,29.26746329805394,22.22644247183339
"[18.0, 2018, 08]",18.0,2018,8.0,25.763332195288495,29.444076476613176,22.08258791396382
"[18.0, 2018, 09]",18.0,2018,9.0,26.018939911232497,30.06790713554115,21.969972686923864
"[18.0, 2018, 10]",18.0,2018,10.0,26.616652441106186,30.85278251963127,22.38052236258108
"[18.0, 2018, 11]",18.0,2018,11.0,27.245920109252314,31.68748719699557,22.80435302150905
"[18.0, 2018, 12]",18.0,2018,12.0,29.03742744964152,33.35821099351314,24.716643905769896
"[19.0, 2018, 01]",19.0,2018,1.0,27.731722233182087,32.09599526533834,23.367449201025842
"[19.0, 2018, 02]",19.0,2018,2.0,27.756618662458077,31.980390609587683,23.532846715328475
"[19.0, 2018, 03]",19.0,2018,3.0,27.494042217399883,31.865298875517844,23.122785559281905
"[19.0, 2018, 04]",19.0,2018,4.0,27.60862102978891,31.684908265930165,23.53233379364767
"[19.0, 2018, 05]",19.0,2018,5.0,27.02510357072401,30.998875517853616,23.051331623594407
"[19.0, 2018, 06]",19.0,2018,6.0,25.490964687315053,28.8044190175577,22.1775103570724
"[19.0, 2018, 07]",19.0,2018,7.0,25.019500887749068,28.065910435983433,21.9730913395147
"[19.0, 2018, 08]",19.0,2018,8.0,25.37453146577234,28.370941014006704,22.378121917537975
"[19.0, 2018, 09]",19.0,2018,9.0,25.72299270072993,29.13726573288617,22.308719668573683
"[19.0, 2018, 10]",19.0,2018,10.0,26.261392779640964,29.88542118761096,22.637364371670937
"[19.0, 2018, 11]",19.0,2018,11.0,27.1005129216808,31.049181298086413,23.151844545275196
"[19.0, 2018, 12]",19.0,2018,12.0,28.582392976918527,32.98378378378378,24.181002170053258
"[20.0, 2018, 01]",20.0,2018,1.0,27.567000607164548,31.983072252580442,23.150928961748644
"[20.0, 2018, 02]",20.0,2018,2.0,27.59140255009108,31.912119004250133,23.270686095932
"[20.0, 2018, 03]",20.0,2018,3.0,27.307710989678206,31.756162720097144,22.859259259259247
"[20.0, 2018, 04]",20.0,2018,4.0,27.406751669702487,31.566630236794172,23.24687310261081
"[20.0, 2018, 05]",20.0,2018,5.0,26.908299939283534,31.002829386763803,22.81377049180327
"[20.0, 2018, 06]",20.0,2018,6.0,25.402459016393433,28.825901639344263,21.979016393442617
"[20.0, 2018, 07]",20.0,2018,7.0,24.95879174256223,28.125695203400127,21.791888281724358
"[20.0, 2018, 08]",20.0,2018,8.0,25.14162112932604,28.26423800850031,22.019004250151788
"[20.0, 2018, 09]",20.0,2018,9.0,25.48566484517304,29.04138433515482,21.92994535519125
"[20.0, 2018, 10]",20.0,2018,10.0,26.187243472981176,29.91687917425621,22.457607771706122
"[20.0, 2018, 11]",20.0,2018,11.0,27.040097146326648,31.214049787492428,22.866144505160886
"[20.0, 2018, 12]",20.0,2018,12.0,28.549277474195506,33.04927747419551,24.04927747419551
"[21.0, 2018, 01]",21.0,2018,1.0,27.56100120144173,32.02356427713258,23.098438125750913
"[21.0, 2018, 02]",21.0,2018,2.0,27.629839807769315,31.937356828193856,23.322322787344802
"[21.0, 2018, 03]",21.0,2018,3.0,27.339291149379246,31.783436123348025,22.895146175410474
"[21.0, 2018, 04]",21.0,2018,4.0,27.489831798157795,31.682899479375227,23.29676411694034
"[21.0, 2018, 05]",21.0,2018,5.0,27.025879054865857,31.176403684421278,22.87535442531036
"[21.0, 2018, 06]",21.0,2018,6.0,25.63085302362834,29.210981177412897,22.05072486984382
"[21.0, 2018, 07]",21.0,2018,7.0,25.250284341209465,28.577244693632355,21.923323988786542
"[21.0, 2018, 08]",21.0,2018,8.0,25.405490588706446,28.7237164597517,22.087264717661203
"[21.0, 2018, 09]",21.0,2018,9.0,25.61445734881858,29.36630356427712,21.862611133360016
"[21.0, 2018, 10]",21.0,2018,10.0,26.31197436924308,30.22193031637965,22.40201842210652
"[21.0, 2018, 11]",21.0,2018,11.0,27.08594313175809,31.385814977973574,22.786071285542636
"[21.0, 2018, 12]",21.0,2018,12.0,28.553936724068887,33.02522226672007,24.08265118141771
"[22.0, 2018, 01]",22.0,2018,1.0,28.236234493797514,31.985334133653463,24.487134853941573
"[22.0, 2018, 02]",22.0,2018,2.0,27.64093637454981,31.29799919967987,23.98387354941977
"[22.0, 2018, 03]",22.0,2018,3.0,27.91900760304121,31.635034013605438,24.20298119247699
"[22.0, 2018, 04]",22.0,2018,4.0,28.15072028811525,31.988895558223277,24.31254501800721
"[22.0, 2018, 05]",22.0,2018,5.0,28.177250900360136,32.1546418567427,24.199859943977586
"[22.0, 2018, 06]",22.0,2018,6.0,27.51371548619448,31.24773909563825,23.779691876750707
"[22.0, 2018, 07]",22.0,2018,7.0,27.37581032412964,31.396738695478177,23.354881952781106
"[22.0, 2018, 08]",22.0,2018,8.0,27.384063625450167,31.619047619047628,23.149079631852736
"[22.0, 2018, 09]",22.0,2018,9.0,27.69935974389756,31.963585434173662,23.43513405362145
"[22.0, 2018, 10]",22.0,2018,10.0,27.994217687074837,32.40430172068827,23.584133653461386
"[22.0, 2018, 11]",22.0,2018,11.0,28.04107643057224,31.890996398559412,24.191156462585027
"[22.0, 2018, 12]",22.0,2018,12.0,27.911814725890352,31.619067627050832,24.20456182472989
"[23.0, 2018, 01]",23.0,2018,1.0,28.479272262264598,32.19558242269241,24.762962101836784
"[23.0, 2018, 02]",23.0,2018,2.0,27.7385026737968,31.277749360613814,24.199255986979775
"[23.0, 2018, 03]",23.0,2018,3.0,28.089618693327136,31.765914903510815,24.413322483143457
"[23.0, 2018, 04]",23.0,2018,4.0,28.05481283422461,31.830365031388048,24.27926063706116
"[23.0, 2018, 05]",23.0,2018,5.0,28.427412229714033,32.21036968146944,24.644454777958618
"[23.0, 2018, 06]",23.0,2018,6.0,27.609637293652646,31.271122994652416,23.948151592652884
"[23.0, 2018, 07]",23.0,2018,7.0,27.502232039060697,31.336293885143,23.668170192978373
"[23.0, 2018, 08]",23.0,2018,8.0,27.48703789816323,31.556289235061627,23.417786561264826
"[23.0, 2018, 09]",23.0,2018,9.0,27.772959776796107,31.895559172285516,23.65036038130667
"[23.0, 2018, 10]",23.0,2018,10.0,28.004068821204378,32.21553127179727,23.792606370611487
"[23.0, 2018, 11]",23.0,2018,11.0,28.033701464775643,31.821483375959087,24.24591955359219
"[23.0, 2018, 12]",23.0,2018,12.0,27.881120669611715,31.445175540571967,24.317065798651477
"[24.0, 2018, 01]",24.0,2018,1.0,28.29325387641751,32.070492941448755,24.516014811386256
"[24.0, 2018, 02]",24.0,2018,2.0,28.41349224716501,31.86998380004629,24.95700069428373
"[24.0, 2018, 03]",24.0,2018,3.0,28.03339504744273,31.570492941448748,24.49629715343671
"[24.0, 2018, 04]",24.0,2018,4.0,28.11129368201806,31.330687340893324,24.891900023142792
"[24.0, 2018, 05]",24.0,2018,5.0,28.063989817171954,31.099490858597555,25.02848877574636
"[24.0, 2018, 06]",24.0,2018,6.0,27.102105993982878,29.823605646841013,24.38060634112474
"[24.0, 2018, 07]",24.0,2018,7.0,27.153957417264532,29.62360564684101,24.684309187688044
"[24.0, 2018, 08]",24.0,2018,8.0,26.990303170562377,29.519902800277727,24.460703540847028
"[24.0, 2018, 09]",24.0,2018,9.0,27.18001619995372,30.00050914140246,24.359523258504975
