uid,grid_id,year,month,date,vpd_pa
"[10.0, 2018, 01]",10.0,2018,1.0,2018-01,133.04343779087804
"[10.0, 2018, 02]",10.0,2018,2.0,2018-02,105.9220188230427
"[10.0, 2018, 03]",10.0,2018,3.0,2018-03,98.40603992139826
"[10.0, 2018, 04]",10.0,2018,4.0,2018-04,108.34253800806701
"[10.0, 2018, 05]",10.0,2018,5.0,2018-05,91.0969076429827
"[10.0, 2018, 06]",10.0,2018,6.0,2018-06,88.17933602233943
"[10.0, 2018, 07]",10.0,2018,7.0,2018-07,76.14737821905055
"[10.0, 2018, 08]",10.0,2018,8.0,2018-08,76.15410073430547
"[10.0, 2018, 09]",10.0,2018,9.0,2018-09,86.8274899162271
"[10.0, 2018, 10]",10.0,2018,10.0,2018-10,101.01871961940216
"[10.0, 2018, 11]",10.0,2018,11.0,2018-11,102.68673078911985
"[10.0, 2018, 12]",10.0,2018,12.0,2018-12,132.42558692729338
"[11.0, 2018, 01]",11.0,2018,1.0,2018-01,71.80828331332535
"[11.0, 2018, 02]",11.0,2018,2.0,2018-02,68.23193277310926
"[11.0, 2018, 03]",11.0,2018,3.0,2018-03,65.21140456182475
"[11.0, 2018, 04]",11.0,2018,4.0,2018-04,49.46926770708284
"[11.0, 2018, 05]",11.0,2018,5.0,2018-05,45.87731092436975
"[11.0, 2018, 06]",11.0,2018,6.0,2018-06,40.306002400960395
"[11.0, 2018, 07]",11.0,2018,7.0,2018-07,21.573829531812727
"[11.0, 2018, 08]",11.0,2018,8.0,2018-08,40.296038415366155
"[11.0, 2018, 09]",11.0,2018,9.0,2018-09,39.68067226890758
"[11.0, 2018, 10]",11.0,2018,10.0,2018-10,48.83385354141657
"[11.0, 2018, 11]",11.0,2018,11.0,2018-11,77.32665066026412
"[11.0, 2018, 12]",11.0,2018,12.0,2018-12,89.25786314525814
"[12.0, 2018, 01]",12.0,2018,1.0,2018-01,82.01508049724883
"[12.0, 2018, 02]",12.0,2018,2.0,2018-02,75.05675565518646
"[12.0, 2018, 03]",12.0,2018,3.0,2018-03,73.21876910535971
"[12.0, 2018, 04]",12.0,2018,4.0,2018-04,57.47279396780112
"[12.0, 2018, 05]",12.0,2018,5.0,2018-05,55.16955369879766
"[12.0, 2018, 06]",12.0,2018,6.0,2018-06,47.91593641736294
"[12.0, 2018, 07]",12.0,2018,7.0,2018-07,33.74291828000815
"[12.0, 2018, 08]",12.0,2018,8.0,2018-08,47.55461585490116
"[12.0, 2018, 09]",12.0,2018,9.0,2018-09,47.18575504381496
"[12.0, 2018, 10]",12.0,2018,10.0,2018-10,54.68565314856329
"[12.0, 2018, 11]",12.0,2018,11.0,2018-11,80.9657631954351
"[12.0, 2018, 12]",12.0,2018,12.0,2018-12,94.15681679233748
"[13.0, 2018, 01]",13.0,2018,1.0,2018-01,85.85135135135135
"[13.0, 2018, 02]",13.0,2018,2.0,2018-02,82.31108659680089
"[13.0, 2018, 03]",13.0,2018,3.0,2018-03,76.41671263099835
"[13.0, 2018, 04]",13.0,2018,4.0,2018-04,81.69829012686155
"[13.0, 2018, 05]",13.0,2018,5.0,2018-05,71.36707115278544
"[13.0, 2018, 06]",13.0,2018,6.0,2018-06,73.63017098731385
"[13.0, 2018, 07]",13.0,2018,7.0,2018-07,73.03612796469939
"[13.0, 2018, 08]",13.0,2018,8.0,2018-08,78.92084942084942
"[13.0, 2018, 09]",13.0,2018,9.0,2018-09,90.72393822393822
"[13.0, 2018, 10]",13.0,2018,10.0,2018-10,106.51737451737452
"[13.0, 2018, 11]",13.0,2018,11.0,2018-11,89.16050744622174
"[13.0, 2018, 12]",13.0,2018,12.0,2018-12,83.87203530060673
"[14.0, 2018, 01]",14.0,2018,1.0,2018-01,93.16155220003246
"[14.0, 2018, 02]",14.0,2018,2.0,2018-02,85.32018184770253
"[14.0, 2018, 03]",14.0,2018,3.0,2018-03,79.29956161714564
"[14.0, 2018, 04]",14.0,2018,4.0,2018-04,83.86962169183307
"[14.0, 2018, 05]",14.0,2018,5.0,2018-05,72.20701412566974
"[14.0, 2018, 06]",14.0,2018,6.0,2018-06,74.35736320831303
"[14.0, 2018, 07]",14.0,2018,7.0,2018-07,71.88163662932294
"[14.0, 2018, 08]",14.0,2018,8.0,2018-08,77.82529631433674
"[14.0, 2018, 09]",14.0,2018,9.0,2018-09,86.29810034096444
"[14.0, 2018, 10]",14.0,2018,10.0,2018-10,97.93310602370514
"[14.0, 2018, 11]",14.0,2018,11.0,2018-11,93.36093521675596
"[14.0, 2018, 12]",14.0,2018,12.0,2018-12,87.93050819938301
"[15.0, 2018, 01]",15.0,2018,1.0,2018-01,87.875
"[15.0, 2018, 02]",15.0,2018,2.0,2018-02,82.58333333333333
"[15.0, 2018, 03]",15.0,2018,3.0,2018-03,78.75
"[15.0, 2018, 04]",15.0,2018,4.0,2018-04,79.04166666666667
"[15.0, 2018, 05]",15.0,2018,5.0,2018-05,70.125
"[15.0, 2018, 06]",15.0,2018,6.0,2018-06,68.70833333333333
"[15.0, 2018, 07]",15.0,2018,7.0,2018-07,68.08333333333333
"[15.0, 2018, 08]",15.0,2018,8.0,2018-08,73.75
"[15.0, 2018, 09]",15.0,2018,9.0,2018-09,84.5
"[15.0, 2018, 10]",15.0,2018,10.0,2018-10,95.04166666666667
"[15.0, 2018, 11]",15.0,2018,11.0,2018-11,88.58333333333333
"[15.0, 2018, 12]",15.0,2018,12.0,2018-12,83.79166666666667
"[16.0, 2018, 01]",16.0,2018,1.0,2018-01,108.6444341157332
"[16.0, 2018, 02]",16.0,2018,2.0,2018-02,104.38508017662096
"[16.0, 2018, 03]",16.0,2018,3.0,2018-03,107.0887752730653
"[16.0, 2018, 04]",16.0,2018,4.0,2018-04,92.33325586799906
"[16.0, 2018, 05]",16.0,2018,5.0,2018-05,91.91842900302115
"[16.0, 2018, 06]",16.0,2018,6.0,2018-06,82.99256332791076
"[16.0, 2018, 07]",16.0,2018,7.0,2018-07,76.34069254008831
"[16.0, 2018, 08]",16.0,2018,8.0,2018-08,75.99256332791076
"[16.0, 2018, 09]",16.0,2018,9.0,2018-09,89.7334417848013
"[16.0, 2018, 10]",16.0,2018,10.0,2018-10,97.13339530560074
"[16.0, 2018, 11]",16.0,2018,11.0,2018-11,104.38508017662096
"[16.0, 2018, 12]",16.0,2018,12.0,2018-12,114.75551940506624
"[17.0, 2018, 01]",17.0,2018,1.0,2018-01,110.30788898950618
"[17.0, 2018, 02]",17.0,2018,2.0,2018-02,110.53417141639588
"[17.0, 2018, 03]",17.0,2018,3.0,2018-03,114.85361956000638
"[17.0, 2018, 04]",17.0,2018,4.0,2018-04,96.3192883396367
"[17.0, 2018, 05]",17.0,2018,5.0,2018-05,96.5690619506738
"[17.0, 2018, 06]",17.0,2018,6.0,2018-06,81.11505886113034
"[17.0, 2018, 07]",17.0,2018,7.0,2018-07,74.62920151281095
"[17.0, 2018, 08]",17.0,2018,8.0,2018-08,73.31220369679856
"[17.0, 2018, 09]",17.0,2018,9.0,2018-09,79.93405422681509
"[17.0, 2018, 10]",17.0,2018,10.0,2018-10,92.31252330474618
"[17.0, 2018, 11]",17.0,2018,11.0,2018-11,109.58381718425397
"[17.0, 2018, 12]",17.0,2018,12.0,2018-12,117.41426516806052
"[18.0, 2018, 01]",18.0,2018,1.0,2018-01,111.18385114373507
"[18.0, 2018, 02]",18.0,2018,2.0,2018-02,112.23267326732672
"[18.0, 2018, 03]",18.0,2018,3.0,2018-03,116.46107886650735
"[18.0, 2018, 04]",18.0,2018,4.0,2018-04,98.95083646295666
"[18.0, 2018, 05]",18.0,2018,5.0,2018-05,99.06077159440083
"[18.0, 2018, 06]",18.0,2018,6.0,2018-06,85.75298736770227
"[18.0, 2018, 07]",18.0,2018,7.0,2018-07,77.93137589621031
"[18.0, 2018, 08]",18.0,2018,8.0,2018-08,75.83134175486514
"[18.0, 2018, 09]",18.0,2018,9.0,2018-09,84.104643222943
"[18.0, 2018, 10]",18.0,2018,10.0,2018-10,95.06862410378967
"[18.0, 2018, 11]",18.0,2018,11.0,2018-11,109.33168316831684
"[18.0, 2018, 12]",18.0,2018,12.0,2018-12,118.45681119836122
"[19.0, 2018, 01]",19.0,2018,1.0,2018-01,92.36259617281515
"[19.0, 2018, 02]",19.0,2018,2.0,2018-02,93.25172617873348
"[19.0, 2018, 03]",19.0,2018,3.0,2018-03,97.04024462418623
"[19.0, 2018, 04]",19.0,2018,4.0,2018-04,83.09449595580982
"[19.0, 2018, 05]",19.0,2018,5.0,2018-05,78.1232984809627
"[19.0, 2018, 06]",19.0,2018,6.0,2018-06,56.55869007693825
"[19.0, 2018, 07]",19.0,2018,7.0,2018-07,44.82245018741369
"[19.0, 2018, 08]",19.0,2018,8.0,2018-08,54.732097060564215
"[19.0, 2018, 09]",19.0,2018,9.0,2018-09,59.90984415072007
"[19.0, 2018, 10]",19.0,2018,10.0,2018-10,72.22509370684553
"[19.0, 2018, 11]",19.0,2018,11.0,2018-11,90.23633852830933
"[19.0, 2018, 12]",19.0,2018,12.0,2018-12,104.98993884395344
"[20.0, 2018, 01]",20.0,2018,1.0,2018-01,98.07601700060717
"[20.0, 2018, 02]",20.0,2018,2.0,2018-02,98.36162720097145
"[20.0, 2018, 03]",20.0,2018,3.0,2018-03,102.04019429265331
"[20.0, 2018, 04]",20.0,2018,4.0,2018-04,82.65889496053431
"[20.0, 2018, 05]",20.0,2018,5.0,2018-05,79.91147540983607
"[20.0, 2018, 06]",20.0,2018,6.0,2018-06,60.85658773527626
"[20.0, 2018, 07]",20.0,2018,7.0,2018-07,51.74304796599878
"[20.0, 2018, 08]",20.0,2018,8.0,2018-08,57.42574377656344
"[20.0, 2018, 09]",20.0,2018,9.0,2018-09,64.52556162720097
"[20.0, 2018, 10]",20.0,2018,10.0,2018-10,78.52823315118397
"[20.0, 2018, 11]",20.0,2018,11.0,2018-11,98.10491803278687
"[20.0, 2018, 12]",20.0,2018,12.0,2018-12,108.4234365513054
"[21.0, 2018, 01]",21.0,2018,1.0,2018-01,104.558109731678
"[21.0, 2018, 02]",21.0,2018,2.0,2018-02,103.33904685622747
"[21.0, 2018, 03]",21.0,2018,3.0,2018-03,107.13832599118943
"[21.0, 2018, 04]",21.0,2018,4.0,2018-04,86.80720865038046
"[21.0, 2018, 05]",21.0,2018,5.0,2018-05,85.46063275931117
"[21.0, 2018, 06]",21.0,2018,6.0,2018-06,69.24485382458951
"[21.0, 2018, 07]",21.0,2018,7.0,2018-07,61.3447336804165
"[21.0, 2018, 08]",21.0,2018,8.0,2018-08,64.73151782138567
"[21.0, 2018, 09]",21.0,2018,9.0,2018-09,71.08770524629554
"[21.0, 2018, 10]",21.0,2018,10.0,2018-10,84.89243091710051
"[21.0, 2018, 11]",21.0,2018,11.0,2018-11,103.97308770524629
"[21.0, 2018, 12]",21.0,2018,12.0,2018-12,110.81746095314377
"[22.0, 2018, 01]",22.0,2018,1.0,2018-01,84.59123649459782
"[22.0, 2018, 02]",22.0,2018,2.0,2018-02,66.30772308923571
"[22.0, 2018, 03]",22.0,2018,3.0,2018-03,70.843737494998
"[22.0, 2018, 04]",22.0,2018,4.0,2018-04,75.25470188075228
"[22.0, 2018, 05]",22.0,2018,5.0,2018-05,67.86774709883954
"[22.0, 2018, 06]",22.0,2018,6.0,2018-06,71.59363745498197
"[22.0, 2018, 07]",22.0,2018,7.0,2018-07,73.00740296118445
"[22.0, 2018, 08]",22.0,2018,8.0,2018-08,96.3315326130452
"[22.0, 2018, 09]",22.0,2018,9.0,2018-09,104.02721088435372
"[22.0, 2018, 10]",22.0,2018,10.0,2018-10,99.51580632252899
"[22.0, 2018, 11]",22.0,2018,11.0,2018-11,79.19767907162863
"[22.0, 2018, 12]",22.0,2018,12.0,2018-12,72.11104441776709
"[23.0, 2018, 01]",23.0,2018,1.0,2018-01,89.51174145547549
"[23.0, 2018, 02]",23.0,2018,2.0,2018-02,66.89653568937457
"[23.0, 2018, 03]",23.0,2018,3.0,2018-03,73.5043013252732
"[23.0, 2018, 04]",23.0,2018,4.0,2018-04,76.02232039060685
"[23.0, 2018, 05]",23.0,2018,5.0,2018-05,71.83794466403162
"[23.0, 2018, 06]",23.0,2018,6.0,2018-06,77.5119739595443
"[23.0, 2018, 07]",23.0,2018,7.0,2018-07,78.35642873750291
"[23.0, 2018, 08]",23.0,2018,8.0,2018-08,102.83817716810046
"[23.0, 2018, 09]",23.0,2018,9.0,2018-09,110.2529644268775
"[23.0, 2018, 10]",23.0,2018,10.0,2018-10,101.7935363868868
"[23.0, 2018, 11]",23.0,2018,11.0,2018-11,80.91164845384796
"[23.0, 2018, 12]",23.0,2018,12.0,2018-12,75.43059753545688
"[24.0, 2018, 01]",24.0,2018,1.0,2018-01,86.36079611201112
"[24.0, 2018, 02]",24.0,2018,2.0,2018-02,83.18884517472809
"[24.0, 2018, 03]",24.0,2018,3.0,2018-03,81.97292293450592
"[24.0, 2018, 04]",24.0,2018,4.0,2018-04,72.7049294144874
"[24.0, 2018, 05]",24.0,2018,5.0,2018-05,72.83800046285583
"[24.0, 2018, 06]",24.0,2018,6.0,2018-06,70.70307799120576
"[24.0, 2018, 07]",24.0,2018,7.0,2018-07,65.04026845637584
"[24.0, 2018, 08]",24.0,2018,8.0,2018-08,72.82619763943532
"[24.0, 2018, 09]",24.0,2018,9.0,2018-09,67.95440870168943
"[24.0, 2018, 10]",24.0,2018,10.0,2018-10,76.74519787086324
"[24.0, 2018, 11]",24.0,2018,11.0,2018-11,81.24600786854896
"[24.0, 2018, 12]",24.0,2018,12.0,2018-12,88.20573941217313
"[25.0, 2018, 01]",25.0,2018,1.0,2018-01,94.0737373737374
"[25.0, 2018, 02]",25.0,2018,2.0,2018-02,68.63232323232323
"[25.0, 2018, 03]",25.0,2018,3.0,2018-03,82.63939393939395
"[25.0, 2018, 04]",25.0,2018,4.0,2018-04,70.43333333333334
"[25.0, 2018, 05]",25.0,2018,5.0,2018-05,78.79393939393938
"[25.0, 2018, 06]",25.0,2018,6.0,2018-06,95.63232323232324
"[25.0, 2018, 07]",25.0,2018,7.0,2018-07,85.65454545454546
"[25.0, 2018, 08]",25.0,2018,8.0,2018-08,97.29494949494949
"[25.0, 2018, 09]",25.0,2018,9.0,2018-09,134.9787878787879
"[25.0, 2018, 10]",25.0,2018,10.0,2018-10,143.61919191919193
"[25.0, 2018, 11]",25.0,2018,11.0,2018-11,132.0969696969697
"[25.0, 2018, 12]",25.0,2018,12.0,2018-12,93.67070707070708
"[26.0, 2018, 01]",26.0,2018,1.0,2018-01,84.23544932484869
"[26.0, 2018, 02]",26.0,2018,2.0,2018-02,71.69206891199754
"[26.0, 2018, 03]",26.0,2018,3.0,2018-03,85.05401210616172
"[26.0, 2018, 04]",26.0,2018,4.0,2018-04,97.17864348905792
"[26.0, 2018, 05]",26.0,2018,5.0,2018-05,74.68539500232812
"[26.0, 2018, 06]",26.0,2018,6.0,2018-06,66.36644420301103
"[26.0, 2018, 07]",26.0,2018,7.0,2018-07,66.14698121992862
"[26.0, 2018, 08]",26.0,2018,8.0,2018-08,70.97889182058049
"[26.0, 2018, 09]",26.0,2018,9.0,2018-09,75.55300325935124
"[26.0, 2018, 10]",26.0,2018,10.0,2018-10,66.54400124165761
"[26.0, 2018, 11]",26.0,2018,11.0,2018-11,76.370479590253
"[26.0, 2018, 12]",26.0,2018,12.0,2018-12,85.24041595530034
"[27.0, 2018, 01]",27.0,2018,1.0,2018-01,92.73155391931279
"[27.0, 2018, 02]",27.0,2018,2.0,2018-02,67.1280871299279
"[27.0, 2018, 03]",27.0,2018,3.0,2018-03,82.4914864242982
"[27.0, 2018, 04]",27.0,2018,4.0,2018-04,69.59180855959502
"[27.0, 2018, 05]",27.0,2018,5.0,2018-05,78.92176714219971
"[27.0, 2018, 06]",27.0,2018,6.0,2018-06,96.55330572173645
"[27.0, 2018, 07]",27.0,2018,7.0,2018-07,86.30188679245282
"[27.0, 2018, 08]",27.0,2018,8.0,2018-08,95.17287927596256
"[27.0, 2018, 09]",27.0,2018,9.0,2018-09,130.323055683387
"[27.0, 2018, 10]",27.0,2018,10.0,2018-10,134.1991102929897
"[27.0, 2018, 11]",27.0,2018,11.0,2018-11,126.02116889093419
"[27.0, 2018, 12]",27.0,2018,12.0,2018-12,91.55299892621566
"[28.0, 2018, 01]",28.0,2018,1.0,2018-01,85.77265728112621
"[28.0, 2018, 02]",28.0,2018,2.0,2018-02,84.12263528376593
"[28.0, 2018, 03]",28.0,2018,3.0,2018-03,82.20578530576327
"[28.0, 2018, 04]",28.0,2018,4.0,2018-04,73.50153981522216
"[28.0, 2018, 05]",28.0,2018,5.0,2018-05,73.70831500219971
"[28.0, 2018, 06]",28.0,2018,6.0,2018-06,69.96106467223932
"[28.0, 2018, 07]",28.0,2018,7.0,2018-07,63.94115706115262
"[28.0, 2018, 08]",28.0,2018,8.0,2018-08,70.31445226572808
"[28.0, 2018, 09]",28.0,2018,9.0,2018-09,65.75472943246808
"[28.0, 2018, 10]",28.0,2018,10.0,2018-10,75.99615046194454
"[28.0, 2018, 11]",28.0,2018,11.0,2018-11,80.83512978442585
"[28.0, 2018, 12]",28.0,2018,12.0,2018-12,88.52991641003075
"[29.0, 2018, 01]",29.0,2018,1.0,2018-01,83.36970693604275
"[29.0, 2018, 02]",29.0,2018,2.0,2018-02,83.88130616080342
"[29.0, 2018, 03]",29.0,2018,3.0,2018-03,81.32219416221295
"[29.0, 2018, 04]",29.0,2018,4.0,2018-04,72.87742996417454
"[29.0, 2018, 05]",29.0,2018,5.0,2018-05,72.77083455688025
"[29.0, 2018, 06]",29.0,2018,6.0,2018-06,67.75861866447406
"[29.0, 2018, 07]",29.0,2018,7.0,2018-07,62.90338873553767
"[29.0, 2018, 08]",29.0,2018,8.0,2018-08,69.9546015152405
"[29.0, 2018, 09]",29.0,2018,9.0,2018-09,68.11487637281962
"[29.0, 2018, 10]",29.0,2018,10.0,2018-10,79.40007047630233
"[29.0, 2018, 11]",29.0,2018,11.0,2018-11,79.1494684912198
"[29.0, 2018, 12]",29.0,2018,12.0,2018-12,86.15023198449519
"[30.0, 2018, 01]",30.0,2018,1.0,2018-01,66.26725620240727
"[30.0, 2018, 02]",30.0,2018,2.0,2018-02,63.85654630311963
"[30.0, 2018, 03]",30.0,2018,3.0,2018-03,51.93637926799312
"[30.0, 2018, 04]",30.0,2018,4.0,2018-04,47.08941292065832
"[30.0, 2018, 05]",30.0,2018,5.0,2018-05,49.59690493736183
"[30.0, 2018, 06]",30.0,2018,6.0,2018-06,65.37902235323018
"[30.0, 2018, 07]",30.0,2018,7.0,2018-07,85.65364775239497
"[30.0, 2018, 08]",30.0,2018,8.0,2018-08,83.33677229182018
"[30.0, 2018, 09]",30.0,2018,9.0,2018-09,91.19602063375092
"[30.0, 2018, 10]",30.0,2018,10.0,2018-10,74.07934168508966
"[30.0, 2018, 11]",30.0,2018,11.0,2018-11,48.99263080324244
"[30.0, 2018, 12]",30.0,2018,12.0,2018-12,59.12748710390567
"[31.0, 2018, 01]",31.0,2018,1.0,2018-01,98.43507972665147
"[31.0, 2018, 02]",31.0,2018,2.0,2018-02,73.2984054669704
"[31.0, 2018, 03]",31.0,2018,3.0,2018-03,89.58845861807137
"[31.0, 2018, 04]",31.0,2018,4.0,2018-04,69.96735003796506
"[31.0, 2018, 05]",31.0,2018,5.0,2018-05,80.12072892938497
"[31.0, 2018, 06]",31.0,2018,6.0,2018-06,101.94305239179954
"[31.0, 2018, 07]",31.0,2018,7.0,2018-07,93.86256643887623
"[31.0, 2018, 08]",31.0,2018,8.0,2018-08,101.37889141989369
"[31.0, 2018, 09]",31.0,2018,9.0,2018-09,125.54745634016705
