date_id,grid_id,year,month,vpd
"[16, 2009, 02]",16,2009,2.0,
"[17, 2009, 02]",17,2009,2.0,
"[18, 2009, 02]",18,2009,2.0,
"[19, 2009, 02]",19,2009,2.0,
"[20, 2009, 02]",20,2009,2.0,
"[21, 2009, 02]",21,2009,2.0,
"[22, 2009, 02]",22,2009,2.0,
"[23, 2009, 02]",23,2009,2.0,
"[24, 2009, 02]",24,2009,2.0,
"[25, 2009, 02]",25,2009,2.0,
"[26, 2009, 02]",26,2009,2.0,
"[27, 2009, 02]",27,2009,2.0,
"[28, 2009, 02]",28,2009,2.0,
"[29, 2009, 02]",29,2009,2.0,
"[30, 2009, 02]",30,2009,2.0,
"[31, 2009, 02]",31,2009,2.0,
"[32, 2009, 02]",32,2009,2.0,
"[33, 2009, 02]",33,2009,2.0,
"[34, 2009, 02]",34,2009,2.0,
"[35, 2009, 02]",35,2009,2.0,
"[36, 2009, 02]",36,2009,2.0,
"[37, 2009, 02]",37,2009,2.0,
"[38, 2009, 02]",38,2009,2.0,
"[39, 2009, 02]",39,2009,2.0,
"[40, 2009, 02]",40,2009,2.0,
"[41, 2009, 02]",41,2009,2.0,
"[42, 2009, 02]",42,2009,2.0,
"[43, 2009, 02]",43,2009,2.0,
"[44, 2009, 02]",44,2009,2.0,
"[45, 2009, 02]",45,2009,2.0,
"[46, 2009, 02]",46,2009,2.0,
"[47, 2009, 02]",47,2009,2.0,
"[48, 2009, 02]",48,2009,2.0,
"[49, 2009, 02]",49,2009,2.0,
"[50, 2009, 02]",50,2009,2.0,
"[51, 2009, 02]",51,2009,2.0,
"[52, 2009, 02]",52,2009,2.0,
"[53, 2009, 02]",53,2009,2.0,
"[54, 2009, 02]",54,2009,2.0,
"[55, 2009, 02]",55,2009,2.0,
"[56, 2009, 02]",56,2009,2.0,
"[57, 2009, 02]",57,2009,2.0,
"[58, 2009, 02]",58,2009,2.0,
"[59, 2009, 02]",59,2009,2.0,
"[60, 2009, 02]",60,2009,2.0,
"[61, 2009, 02]",61,2009,2.0,
"[62, 2009, 02]",62,2009,2.0,
"[63, 2009, 02]",63,2009,2.0,
"[64, 2009, 02]",64,2009,2.0,
"[65, 2009, 02]",65,2009,2.0,
"[66, 2009, 02]",66,2009,2.0,
"[67, 2009, 02]",67,2009,2.0,
"[68, 2009, 02]",68,2009,2.0,
"[69, 2009, 02]",69,2009,2.0,
"[70, 2009, 02]",70,2009,2.0,
"[71, 2009, 02]",71,2009,2.0,
"[72, 2009, 02]",72,2009,2.0,
"[73, 2009, 02]",73,2009,2.0,
"[74, 2009, 02]",74,2009,2.0,
"[75, 2009, 02]",75,2009,2.0,
"[76, 2009, 02]",76,2009,2.0,
"[77, 2009, 02]",77,2009,2.0,
"[78, 2009, 02]",78,2009,2.0,
"[79, 2009, 02]",79,2009,2.0,
"[80, 2009, 02]",80,2009,2.0,
"[81, 2009, 02]",81,2009,2.0,
"[82, 2009, 02]",82,2009,2.0,
"[83, 2009, 02]",83,2009,2.0,
"[84, 2009, 02]",84,2009,2.0,
"[85, 2009, 02]",85,2009,2.0,
"[86, 2009, 02]",86,2009,2.0,
"[87, 2009, 02]",87,2009,2.0,
"[88, 2009, 02]",88,2009,2.0,
"[89, 2009, 02]",89,2009,2.0,
"[90, 2009, 02]",90,2009,2.0,
"[91, 2009, 02]",91,2009,2.0,
"[92, 2009, 02]",92,2009,2.0,
"[93, 2009, 02]",93,2009,2.0,
"[94, 2009, 02]",94,2009,2.0,
"[95, 2009, 02]",95,2009,2.0,
"[96, 2009, 02]",96,2009,2.0,
"[97, 2009, 02]",97,2009,2.0,
"[98, 2009, 02]",98,2009,2.0,
"[99, 2009, 02]",99,2009,2.0,
"[100, 2009, 02]",100,2009,2.0,
"[101, 2009, 02]",101,2009,2.0,
"[102, 2009, 02]",102,2009,2.0,
"[103, 2009, 02]",103,2009,2.0,
"[104, 2009, 02]",104,2009,2.0,
"[105, 2009, 02]",105,2009,2.0,
"[106, 2009, 02]",106,2009,2.0,
"[107, 2009, 02]",107,2009,2.0,
"[108, 2009, 02]",108,2009,2.0,
"[109, 2009, 02]",109,2009,2.0,
"[110, 2009, 02]",110,2009,2.0,
"[111, 2009, 02]",111,2009,2.0,
"[112, 2009, 02]",112,2009,2.0,
"[113, 2009, 02]",113,2009,2.0,
"[114, 2009, 02]",114,2009,2.0,
"[115, 2009, 02]",115,2009,2.0,
"[116, 2009, 02]",116,2009,2.0,
"[117, 2009, 02]",117,2009,2.0,
"[118, 2009, 02]",118,2009,2.0,
"[119, 2009, 02]",119,2009,2.0,
"[120, 2009, 02]",120,2009,2.0,
"[121, 2009, 02]",121,2009,2.0,
"[122, 2009, 02]",122,2009,2.0,
"[123, 2009, 02]",123,2009,2.0,
"[124, 2009, 02]",124,2009,2.0,
"[125, 2009, 02]",125,2009,2.0,
"[126, 2009, 02]",126,2009,2.0,
"[127, 2009, 02]",127,2009,2.0,
"[128, 2009, 02]",128,2009,2.0,
"[129, 2009, 02]",129,2009,2.0,
"[130, 2009, 02]",130,2009,2.0,
"[131, 2009, 02]",131,2009,2.0,
"[132, 2009, 02]",132,2009,2.0,
"[133, 2009, 02]",133,2009,2.0,
"[134, 2009, 02]",134,2009,2.0,
"[135, 2009, 02]",135,2009,2.0,
"[136, 2009, 02]",136,2009,2.0,
"[137, 2009, 02]",137,2009,2.0,
"[138, 2009, 02]",138,2009,2.0,
"[139, 2009, 02]",139,2009,2.0,
"[140, 2009, 02]",140,2009,2.0,
"[141, 2009, 02]",141,2009,2.0,
"[142, 2009, 02]",142,2009,2.0,
"[143, 2009, 02]",143,2009,2.0,
"[1, 2009, 03]",1,2009,3.0,
"[2, 2009, 03]",2,2009,3.0,
"[3, 2009, 03]",3,2009,3.0,
"[4, 2009, 03]",4,2009,3.0,
"[5, 2009, 03]",5,2009,3.0,
"[6, 2009, 03]",6,2009,3.0,
"[7, 2009, 03]",7,2009,3.0,
"[8, 2009, 03]",8,2009,3.0,
"[9, 2009, 03]",9,2009,3.0,
"[10, 2009, 03]",10,2009,3.0,
"[11, 2009, 03]",11,2009,3.0,
"[12, 2009, 03]",12,2009,3.0,
"[13, 2009, 03]",13,2009,3.0,
"[14, 2009, 03]",14,2009,3.0,
"[15, 2009, 03]",15,2009,3.0,
"[16, 2009, 03]",16,2009,3.0,
"[17, 2009, 03]",17,2009,3.0,
"[18, 2009, 03]",18,2009,3.0,
"[19, 2009, 03]",19,2009,3.0,
"[20, 2009, 03]",20,2009,3.0,
"[21, 2009, 03]",21,2009,3.0,
"[22, 2009, 03]",22,2009,3.0,
"[23, 2009, 03]",23,2009,3.0,
"[24, 2009, 03]",24,2009,3.0,
"[25, 2009, 03]",25,2009,3.0,
"[26, 2009, 03]",26,2009,3.0,
"[27, 2009, 03]",27,2009,3.0,
"[28, 2009, 03]",28,2009,3.0,
"[29, 2009, 03]",29,2009,3.0,
"[30, 2009, 03]",30,2009,3.0,
"[31, 2009, 03]",31,2009,3.0,
"[32, 2009, 03]",32,2009,3.0,
"[33, 2009, 03]",33,2009,3.0,
"[34, 2009, 03]",34,2009,3.0,
"[35, 2009, 03]",35,2009,3.0,
"[36, 2009, 03]",36,2009,3.0,
"[37, 2009, 03]",37,2009,3.0,
"[38, 2009, 03]",38,2009,3.0,
"[39, 2009, 03]",39,2009,3.0,
"[40, 2009, 03]",40,2009,3.0,
"[41, 2009, 03]",41,2009,3.0,
"[42, 2009, 03]",42,2009,3.0,
"[43, 2009, 03]",43,2009,3.0,
"[44, 2009, 03]",44,2009,3.0,
"[45, 2009, 03]",45,2009,3.0,
"[46, 2009, 03]",46,2009,3.0,
"[47, 2009, 03]",47,2009,3.0,
"[48, 2009, 03]",48,2009,3.0,
"[49, 2009, 03]",49,2009,3.0,
"[50, 2009, 03]",50,2009,3.0,
"[51, 2009, 03]",51,2009,3.0,
"[52, 2009, 03]",52,2009,3.0,
"[53, 2009, 03]",53,2009,3.0,
"[54, 2009, 03]",54,2009,3.0,
"[55, 2009, 03]",55,2009,3.0,
"[56, 2009, 03]",56,2009,3.0,
"[57, 2009, 03]",57,2009,3.0,
"[58, 2009, 03]",58,2009,3.0,
"[59, 2009, 03]",59,2009,3.0,
"[60, 2009, 03]",60,2009,3.0,
"[61, 2009, 03]",61,2009,3.0,
"[62, 2009, 03]",62,2009,3.0,
"[63, 2009, 03]",63,2009,3.0,
"[64, 2009, 03]",64,2009,3.0,
"[65, 2009, 03]",65,2009,3.0,
"[66, 2009, 03]",66,2009,3.0,
"[67, 2009, 03]",67,2009,3.0,
"[68, 2009, 03]",68,2009,3.0,
"[69, 2009, 03]",69,2009,3.0,
"[70, 2009, 03]",70,2009,3.0,
"[71, 2009, 03]",71,2009,3.0,
"[72, 2009, 03]",72,2009,3.0,
"[73, 2009, 03]",73,2009,3.0,
"[74, 2009, 03]",74,2009,3.0,
"[75, 2009, 03]",75,2009,3.0,
"[76, 2009, 03]",76,2009,3.0,
"[77, 2009, 03]",77,2009,3.0,
"[78, 2009, 03]",78,2009,3.0,
"[79, 2009, 03]",79,2009,3.0,
"[80, 2009, 03]",80,2009,3.0,
"[81, 2009, 03]",81,2009,3.0,
"[82, 2009, 03]",82,2009,3.0,
"[83, 2009, 03]",83,2009,3.0,
"[84, 2009, 03]",84,2009,3.0,
"[85, 2009, 03]",85,2009,3.0,
"[86, 2009, 03]",86,2009,3.0,
"[87, 2009, 03]",87,2009,3.0,
"[88, 2009, 03]",88,2009,3.0,
"[89, 2009, 03]",89,2009,3.0,
"[90, 2009, 03]",90,2009,3.0,
"[91, 2009, 03]",91,2009,3.0,
"[92, 2009, 03]",92,2009,3.0,
"[93, 2009, 03]",93,2009,3.0,
"[94, 2009, 03]",94,2009,3.0,
"[95, 2009, 03]",95,2009,3.0,
"[96, 2009, 03]",96,2009,3.0,
"[97, 2009, 03]",97,2009,3.0,
"[98, 2009, 03]",98,2009,3.0,
"[99, 2009, 03]",99,2009,3.0,
"[100, 2009, 03]",100,2009,3.0,
"[101, 2009, 03]",101,2009,3.0,
"[102, 2009, 03]",102,2009,3.0,
"[103, 2009, 03]",103,2009,3.0,
"[104, 2009, 03]",104,2009,3.0,
"[105, 2009, 03]",105,2009,3.0,
"[106, 2009, 03]",106,2009,3.0,
"[107, 2009, 03]",107,2009,3.0,
"[108, 2009, 03]",108,2009,3.0,
"[109, 2009, 03]",109,2009,3.0,
"[110, 2009, 03]",110,2009,3.0,
"[111, 2009, 03]",111,2009,3.0,
"[112, 2009, 03]",112,2009,3.0,
"[113, 2009, 03]",113,2009,3.0,
"[114, 2009, 03]",114,2009,3.0,
"[115, 2009, 03]",115,2009,3.0,
"[116, 2009, 03]",116,2009,3.0,
"[117, 2009, 03]",117,2009,3.0,
"[118, 2009, 03]",118,2009,3.0,
"[119, 2009, 03]",119,2009,3.0,
"[120, 2009, 03]",120,2009,3.0,
"[121, 2009, 03]",121,2009,3.0,
"[122, 2009, 03]",122,2009,3.0,
"[123, 2009, 03]",123,2009,3.0,
"[124, 2009, 03]",124,2009,3.0,
"[125, 2009, 03]",125,2009,3.0,
"[126, 2009, 03]",126,2009,3.0,
"[127, 2009, 03]",127,2009,3.0,
"[128, 2009, 03]",128,2009,3.0,
"[129, 2009, 03]",129,2009,3.0,
"[130, 2009, 03]",130,2009,3.0,
"[131, 2009, 03]",131,2009,3.0,
"[132, 2009, 03]",132,2009,3.0,
"[133, 2009, 03]",133,2009,3.0,
"[134, 2009, 03]",134,2009,3.0,
"[135, 2009, 03]",135,2009,3.0,
"[136, 2009, 03]",136,2009,3.0,
"[137, 2009, 03]",137,2009,3.0,
"[138, 2009, 03]",138,2009,3.0,
"[139, 2009, 03]",139,2009,3.0,
"[140, 2009, 03]",140,2009,3.0,
"[141, 2009, 03]",141,2009,3.0,
"[142, 2009, 03]",142,2009,3.0,
"[143, 2009, 03]",143,2009,3.0,
"[1, 2009, 04]",1,2009,4.0,
"[2, 2009, 04]",2,2009,4.0,
"[3, 2009, 04]",3,2009,4.0,
"[4, 2009, 04]",4,2009,4.0,
"[5, 2009, 04]",5,2009,4.0,
"[6, 2009, 04]",6,2009,4.0,
"[7, 2009, 04]",7,2009,4.0,
"[8, 2009, 04]",8,2009,4.0,
"[9, 2009, 04]",9,2009,4.0,
"[10, 2009, 04]",10,2009,4.0,
"[11, 2009, 04]",11,2009,4.0,
"[12, 2009, 04]",12,2009,4.0,
"[13, 2009, 04]",13,2009,4.0,
"[14, 2009, 04]",14,2009,4.0,
"[15, 2009, 04]",15,2009,4.0,
"[16, 2009, 04]",16,2009,4.0,
"[17, 2009, 04]",17,2009,4.0,
"[18, 2009, 04]",18,2009,4.0,
"[19, 2009, 04]",19,2009,4.0,
"[20, 2009, 04]",20,2009,4.0,
"[21, 2009, 04]",21,2009,4.0,
"[22, 2009, 04]",22,2009,4.0,
"[23, 2009, 04]",23,2009,4.0,
"[24, 2009, 04]",24,2009,4.0,
"[25, 2009, 04]",25,2009,4.0,
"[26, 2009, 04]",26,2009,4.0,
"[27, 2009, 04]",27,2009,4.0,
"[28, 2009, 04]",28,2009,4.0,
"[29, 2009, 04]",29,2009,4.0,
"[30, 2009, 04]",30,2009,4.0,
"[31, 2009, 04]",31,2009,4.0,
"[32, 2009, 04]",32,2009,4.0,
"[33, 2009, 04]",33,2009,4.0,
"[34, 2009, 04]",34,2009,4.0,
"[35, 2009, 04]",35,2009,4.0,
"[36, 2009, 04]",36,2009,4.0,
"[37, 2009, 04]",37,2009,4.0,
"[38, 2009, 04]",38,2009,4.0,
"[39, 2009, 04]",39,2009,4.0,
"[40, 2009, 04]",40,2009,4.0,
"[41, 2009, 04]",41,2009,4.0,
"[42, 2009, 04]",42,2009,4.0,
"[43, 2009, 04]",43,2009,4.0,
"[44, 2009, 04]",44,2009,4.0,
"[45, 2009, 04]",45,2009,4.0,
"[46, 2009, 04]",46,2009,4.0,
"[47, 2009, 04]",47,2009,4.0,
"[48, 2009, 04]",48,2009,4.0,
"[49, 2009, 04]",49,2009,4.0,
"[50, 2009, 04]",50,2009,4.0,
"[51, 2009, 04]",51,2009,4.0,
"[52, 2009, 04]",52,2009,4.0,
"[53, 2009, 04]",53,2009,4.0,
"[54, 2009, 04]",54,2009,4.0,
"[55, 2009, 04]",55,2009,4.0,
"[56, 2009, 04]",56,2009,4.0,
"[57, 2009, 04]",57,2009,4.0,
"[58, 2009, 04]",58,2009,4.0,
"[59, 2009, 04]",59,2009,4.0,
"[60, 2009, 04]",60,2009,4.0,
"[61, 2009, 04]",61,2009,4.0,
"[62, 2009, 04]",62,2009,4.0,
"[63, 2009, 04]",63,2009,4.0,
"[64, 2009, 04]",64,2009,4.0,
"[65, 2009, 04]",65,2009,4.0,
"[66, 2009, 04]",66,2009,4.0,
"[67, 2009, 04]",67,2009,4.0,
"[68, 2009, 04]",68,2009,4.0,
"[69, 2009, 04]",69,2009,4.0,
"[70, 2009, 04]",70,2009,4.0,
"[71, 2009, 04]",71,2009,4.0,
"[72, 2009, 04]",72,2009,4.0,
"[73, 2009, 04]",73,2009,4.0,
"[74, 2009, 04]",74,2009,4.0,
"[75, 2009, 04]",75,2009,4.0,
"[76, 2009, 04]",76,2009,4.0,
"[77, 2009, 04]",77,2009,4.0,
"[78, 2009, 04]",78,2009,4.0,
"[79, 2009, 04]",79,2009,4.0,
"[80, 2009, 04]",80,2009,4.0,
"[81, 2009, 04]",81,2009,4.0,
"[82, 2009, 04]",82,2009,4.0,
"[83, 2009, 04]",83,2009,4.0,
"[84, 2009, 04]",84,2009,4.0,
"[85, 2009, 04]",85,2009,4.0,
"[86, 2009, 04]",86,2009,4.0,
"[87, 2009, 04]",87,2009,4.0,
"[88, 2009, 04]",88,2009,4.0,
"[89, 2009, 04]",89,2009,4.0,
"[90, 2009, 04]",90,2009,4.0,
"[91, 2009, 04]",91,2009,4.0,
"[92, 2009, 04]",92,2009,4.0,
"[93, 2009, 04]",93,2009,4.0,
"[94, 2009, 04]",94,2009,4.0,
"[95, 2009, 04]",95,2009,4.0,
"[96, 2009, 04]",96,2009,4.0,
"[97, 2009, 04]",97,2009,4.0,
"[98, 2009, 04]",98,2009,4.0,
"[99, 2009, 04]",99,2009,4.0,
"[100, 2009, 04]",100,2009,4.0,
"[101, 2009, 04]",101,2009,4.0,
"[102, 2009, 04]",102,2009,4.0,
"[103, 2009, 04]",103,2009,4.0,
"[104, 2009, 04]",104,2009,4.0,
"[105, 2009, 04]",105,2009,4.0,
"[106, 2009, 04]",106,2009,4.0,
"[107, 2009, 04]",107,2009,4.0,
"[108, 2009, 04]",108,2009,4.0,
"[109, 2009, 04]",109,2009,4.0,
"[110, 2009, 04]",110,2009,4.0,
"[111, 2009, 04]",111,2009,4.0,
"[112, 2009, 04]",112,2009,4.0,
"[113, 2009, 04]",113,2009,4.0,
"[114, 2009, 04]",114,2009,4.0,
"[115, 2009, 04]",115,2009,4.0,
"[116, 2009, 04]",116,2009,4.0,
"[117, 2009, 04]",117,2009,4.0,
"[118, 2009, 04]",118,2009,4.0,
"[119, 2009, 04]",119,2009,4.0,
"[120, 2009, 04]",120,2009,4.0,
"[121, 2009, 04]",121,2009,4.0,
"[122, 2009, 04]",122,2009,4.0,
"[123, 2009, 04]",123,2009,4.0,
"[124, 2009, 04]",124,2009,4.0,
"[125, 2009, 04]",125,2009,4.0,
"[126, 2009, 04]",126,2009,4.0,
"[127, 2009, 04]",127,2009,4.0,
"[128, 2009, 04]",128,2009,4.0,
"[129, 2009, 04]",129,2009,4.0,
"[130, 2009, 04]",130,2009,4.0,
"[131, 2009, 04]",131,2009,4.0,
"[132, 2009, 04]",132,2009,4.0,
"[133, 2009, 04]",133,2009,4.0,
"[134, 2009, 04]",134,2009,4.0,
"[135, 2009, 04]",135,2009,4.0,
"[136, 2009, 04]",136,2009,4.0,
"[137, 2009, 04]",137,2009,4.0,
"[138, 2009, 04]",138,2009,4.0,
"[139, 2009, 04]",139,2009,4.0,
"[140, 2009, 04]",140,2009,4.0,
"[141, 2009, 04]",141,2009,4.0,
"[142, 2009, 04]",142,2009,4.0,
"[143, 2009, 04]",143,2009,4.0,
"[1, 2009, 05]",1,2009,5.0,
"[2, 2009, 05]",2,2009,5.0,
"[3, 2009, 05]",3,2009,5.0,
"[4, 2009, 05]",4,2009,5.0,
"[5, 2009, 05]",5,2009,5.0,
"[6, 2009, 05]",6,2009,5.0,
"[7, 2009, 05]",7,2009,5.0,
"[8, 2009, 05]",8,2009,5.0,
"[9, 2009, 05]",9,2009,5.0,
"[10, 2009, 05]",10,2009,5.0,
"[11, 2009, 05]",11,2009,5.0,
"[12, 2009, 05]",12,2009,5.0,
"[13, 2009, 05]",13,2009,5.0,
"[14, 2009, 05]",14,2009,5.0,
"[15, 2009, 05]",15,2009,5.0,
"[16, 2009, 05]",16,2009,5.0,
"[17, 2009, 05]",17,2009,5.0,
"[18, 2009, 05]",18,2009,5.0,
"[19, 2009, 05]",19,2009,5.0,
"[20, 2009, 05]",20,2009,5.0,
"[21, 2009, 05]",21,2009,5.0,
"[22, 2009, 05]",22,2009,5.0,
"[23, 2009, 05]",23,2009,5.0,
"[24, 2009, 05]",24,2009,5.0,
"[25, 2009, 05]",25,2009,5.0,
"[26, 2009, 05]",26,2009,5.0,
"[27, 2009, 05]",27,2009,5.0,
"[28, 2009, 05]",28,2009,5.0,
"[29, 2009, 05]",29,2009,5.0,
"[30, 2009, 05]",30,2009,5.0,
"[31, 2009, 05]",31,2009,5.0,
"[32, 2009, 05]",32,2009,5.0,
"[33, 2009, 05]",33,2009,5.0,
"[34, 2009, 05]",34,2009,5.0,
"[35, 2009, 05]",35,2009,5.0,
"[36, 2009, 05]",36,2009,5.0,
"[37, 2009, 05]",37,2009,5.0,
"[38, 2009, 05]",38,2009,5.0,
"[39, 2009, 05]",39,2009,5.0,
"[40, 2009, 05]",40,2009,5.0,
"[41, 2009, 05]",41,2009,5.0,
"[42, 2009, 05]",42,2009,5.0,
"[43, 2009, 05]",43,2009,5.0,
"[44, 2009, 05]",44,2009,5.0,
"[45, 2009, 05]",45,2009,5.0,
"[46, 2009, 05]",46,2009,5.0,
"[47, 2009, 05]",47,2009,5.0,
"[48, 2009, 05]",48,2009,5.0,
"[49, 2009, 05]",49,2009,5.0,
"[50, 2009, 05]",50,2009,5.0,
"[51, 2009, 05]",51,2009,5.0,
"[52, 2009, 05]",52,2009,5.0,
"[53, 2009, 05]",53,2009,5.0,
"[54, 2009, 05]",54,2009,5.0,
"[55, 2009, 05]",55,2009,5.0,
"[56, 2009, 05]",56,2009,5.0,
"[57, 2009, 05]",57,2009,5.0,
"[58, 2009, 05]",58,2009,5.0,
"[59, 2009, 05]",59,2009,5.0,
"[60, 2009, 05]",60,2009,5.0,
"[61, 2009, 05]",61,2009,5.0,
"[62, 2009, 05]",62,2009,5.0,
